OrderID,Date,Customer,Product,Category,Quantity,UnitPrice,Discount,Revenue,City,Country,Salesperson
108974,2024-12-15,Timothy Hill,Running Shoes,Apparel,4,107.21,0.05,407.4,dubai,United Arab Emirates,  DAVID KIM  
104518,2024-05-09,Lisa Hunter,Wireless Mouse,Electronics,1,15.41,0.0,15.41,Los Angeles,united states,George Okafor
102594,2024-11-15,Mrs. Kristen Reyes,  WIRELESS MOUSE  ,Electronics,8,25.09,0.15,170.61,New York,United States,George Okafor
108925,2023-06-28,Rebekah Greene,  YOGA MAT  ,Sports & Outdoors,5,36.56,0.1,164.52,London,  UNITED KINGDOM  ,Alice Carter
100218,2023-02-26,Shannon Green,Laptop Stand,Office Supplies,3,34.19,0.05,97.44,Mumbai,India,Carla Mendes
108995,2023-12-27,Mary Miller,Notebook Set,Office Supplies,7,14.33,0.05,95.29,Dubai,United Arab Emirates,Ivan Petrov
105478,2023-12-01,Dana Martinez,Water Bottle,Sports & Outdoors,8,19.5,0.0,156.0,London,United Kingdom,Elena Petrova
104924,2023-01-10,  TODD ROSALES MD  ,Bluetooth Speaker,Electronics,4,53.54,0.15,182.04,Paris,France,Carla Mendes
107801,2024-02-19,Dr. Paul Morgan,Wireless Mouse,Electronics,2,15.45,0.05,29.35,Osaka,Japan,David Kim
109519,2024-12-14,Nicole Barker,Printer Paper (Ream),Office Supplies,8,7.92,0.15,53.86,Sao Paulo,Brazil,Alice Carter
100523,2023-12-14,Joseph Howard,Air Fryer,Home & Kitchen,5,121.46,0.15,516.2,Chicago,  UNITED STATES  ,Farah Haddad
107727,2024-02-12,Marie Moody,  PRINTER PAPER (REAM)  ,Office Supplies,7,7.01,0.0,49.07,Rio de Janeiro,  BRAZIL  ,Carla Mendes
104783,2023-06-20,Maria Cooke,Printer Paper (Ream),Office Supplies,6,7.52,0.0,45.12,Mumbai,India,  BRIAN NGUYEN  
100389,2024-02-15,Joshua Cooke,Wireless Mouse,Electronics,4,11.23,0.0,44.92,London,United Kingdom,Julia Romano
105922,2024-12-24,Laurie Goodwin,Cookware Set,Home & Kitchen,10,216.59,0.0,2165.9,Sao Paulo,Brazil,Alice Carter
109724,2024-05-04,Brett Burns,Cotton T-Shirt,Apparel,1,13.68,0.05,13.0,Paris,France,Julia Romano
109234,2024-05-25,Connie Lawrence,Running Shoes,Apparel,9,45.05,0.0,405.45,Munich,Germany,George Okafor
106551,2023-04-27,,Coffee Maker,Home & Kitchen,8,83.84,,637.18,,Canada,Farah Haddad
100060,2024-03-11,Arthur Mcneil,4K Monitor,Electronics,1,314.01,0.2,251.21,Houston,United States,Hana Suzuki
105134,2023-01-12,Michael Miller,Wireless Mouse,Electronics,7,12.11,0.0,84.77,Delhi,India,Carla Mendes
101657,2024-07-27,Mason Moore,coffee maker,Home & Kitchen,9,67.26,0.15,514.54,Tokyo,Japan,Ivan Petrov
109382,2024-10-10,Douglas Ryan,coffee maker,Home & Kitchen,8,70.33,0.1,506.38,Paris,France,George Okafor
109577,2024-07-14,Pamela Gutierrez,Wireless Mouse,Electronics,4,19.96,0.15,67.86,Houston,United States,Julia Romano
107267,2023-09-22,Casey Hernandez,usb-c charger,Electronics,7,21.39,0.15,127.27,delhi,India,Brian Nguyen
109727,2024-06-21,David Reed,Water Bottle,Sports & Outdoors,3,19.59,0.0,58.77,Sao Paulo,Brazil,carla mendes
103785,2023-08-01,  JUSTIN BAKER  ,Desk Lamp,Furniture,3,48.4,0.05,137.94,Vancouver,canada,  DAVID KIM  
103515,2024-02-09,Franklin Wright,4K Monitor,Electronics,6,162.02,0.15,826.3,London,United Kingdom,Julia Romano
109240,2023-06-28,  VIRGINIA HENDERSON  ,USB-C Charger,Electronics,3,35.99,0.0,107.97,Dubai,United Arab Emirates,  ALICE CARTER  
105673,2023-04-15,Ariel Sandoval,Ballpoint Pens (Box),Office Supplies,-1,9.01,0.1,8.11,barcelona,Spain,alice carter
101921,2024-02-03,  LISA MILLS  ,Printer Paper (Ream),Office Supplies,1,4.53,0.2,3.62,  BERLIN  ,Germany,Hana Suzuki
107760,2023-09-25,Maria Henry,USB-C Charger,Electronics,8,21.77,0.15,148.04,Tokyo,Japan,Brian Nguyen
104349,2023-05-09,  CHAD JONES  ,Coffee Maker,Home & Kitchen,5,39.47,0.0,197.35,Chicago,  UNITED STATES  ,Elena Petrova
102089,2023-07-01,  DAVID ROBINSON  ,Camping Tent,Sports & Outdoors,2,141.04,0.2,225.66,Mumbai,india,  GEORGE OKAFOR  
105651,2024-10-10,Martha Smith,Water Bottle,Sports & Outdoors,4,16.68,0.05,63.38,Rio de Janeiro,Brazil,  FARAH HADDAD  
108850,2024-08-24,Justin Torres,Standing Desk,Furniture,5,203.4,0.2,813.6,Madrid,Spain,Ivan Petrov
100810,2024-06-07,Linda Gonzalez,Running Shoes,Apparel,6,57.5,0.1,310.5,Rio de Janeiro,Brazil,George Okafor
108239,2023-07-19,Emily Nelson,Yoga Mat,Sports & Outdoors,3,38.82,0.2,93.17,Osaka,Japan,  GEORGE OKAFOR  
100443,2024-04-22,Yolanda Green,Running Shoes,Apparel,8,116.64,0.0,933.12,London,United Kingdom,Julia Romano
108790,2024-09-23,Megan Orr,4K Monitor,Electronics,9,319.82,0.0,2878.38,Sao Paulo,brazil,Hana Suzuki
106158,2023-03-05,Justin Torres,Mechanical Keyboard,Electronics,7,76.61,0.0,536.27,Vancouver,Canada,Elena Petrova
106735,2024-11-19,Patricia Hayes,Cotton T-Shirt,Apparel,5,17.08,0.0,85.4,Lyon,France,  GEORGE OKAFOR  
107547,2023-06-17,  RENEE MELENDEZ  ,Standing Desk,Furniture,6,367.31,0.2,1763.09,Madrid,Spain,Elena Petrova
104005,2024-12-14,Emily Arnold,  DESK LAMP  ,Furniture,10,32.24,0.15,274.04,  MUNICH  ,Germany,  CARLA MENDES  
108680,2023-11-28,Joanna Pacheco,Winter Jacket,Apparel,8,165.67,0.05,1259.09,London,  UNITED KINGDOM  ,Farah Haddad
101101,2023-11-12,  TODD THOMAS  ,mechanical keyboard,Electronics,1,61.29,0.15,52.1,Sao Paulo,  BRAZIL  ,Julia Romano
101971,2023-07-01,Zachary Hicks,Bluetooth Speaker,Electronics,3,82.28,0.0,246.84,Berlin,Germany,Hana Suzuki
103852,2024-11-06,Melissa Abbott,4k monitor,Electronics,6,178.12,0.0,1068.72,New York,united states,alice carter
103225,2023-01-05,Erica Alvarez,Winter Jacket,Apparel,8,128.44,0.1,924.77,  LONDON  ,United Kingdom,Alice Carter
106508,2023-07-20,Melanie Griffith,Laptop Stand,Office Supplies,1,31.81,0.15,27.04,Berlin,Germany,Elena Petrova
100661,2024-02-23,Rebecca Henderson,Yoga Mat,Sports & Outdoors,4,19.81,0.0,79.24,Los Angeles,United States,elena petrova
103969,2023-05-01,craig morrison,  STANDING DESK  ,Furniture,7,176.33,0.2,987.45,  LONDON  ,united kingdom,  HANA SUZUKI  
109939,2023-08-17,John Duncan,  COFFEE MAKER  ,Home & Kitchen,10,118.24,0.0,1182.4,Paris,France,Julia Romano
101979,2023-10-06,Jackie Clements,Notebook Set,Office Supplies,7,12.21,0.0,85.47,  DUBAI  ,United Arab Emirates,Julia Romano
106467,2023-11-10,curtis wilkerson,Standing Desk,Furniture,2,393.24,0.0,786.48,  MUNICH  ,Germany,Farah Haddad
106529,2023-09-30,Jennifer Nichols,Coffee Maker,Home & Kitchen,4,140.37,0.1,505.33,Melbourne,Australia,Brian Nguyen
107766,2024-12-14,Jennifer Morris,  YOGA MAT  ,Sports & Outdoors,6,49.07,0.0,294.42,Mumbai,  INDIA  ,Ivan Petrov
101324,2023-12-07,vickie anderson,Standing Desk,Furniture,3,333.84,0.2,801.22,Toronto,Canada,Hana Suzuki
106463,2023-12-05,Keith Rodriguez,Printer Paper (Ream),Office Supplies,10,4.51,0.1,40.59,  CHICAGO  ,United States,  DAVID KIM  
101895,2023-12-21,molly watts,Cookware Set,Home & Kitchen,5,195.71,0.0,978.55,Toronto,Canada,George Okafor
104979,2024-04-26,Shannon James,Winter Jacket,Apparel,8,127.52,0.15,867.14,Berlin,Germany,Alice Carter
108852,2024-03-17,David Grant,Office Chair,Furniture,1,135.34,0.1,121.81,Toronto,  CANADA  ,Ivan Petrov
102669,2023-02-04,Amanda Hill,Notebook Set,Office Supplies,3,14.68,0.05,41.84,Toronto,canada,Brian Nguyen
105867,2024-09-22,Joshua Washington,Cookware Set,Home & Kitchen,3,96.28,0.0,288.84,Chicago,United States,  HANA SUZUKI  
107731,2024-11-26,Robert Morgan,Blender,Home & Kitchen,9,41.83,0.1,338.82,london,United Kingdom,Farah Haddad
107299,2023-03-25,michael fuentes,Laptop Stand,Office Supplies,10,24.74,0.1,222.66,Delhi,india,Carla Mendes
103219,2024-03-25,James Johnson,Bluetooth Speaker,Electronics,10,30.54,0.05,290.13,  MADRID  ,spain,David Kim
103060,2024-03-27,nathan nelson,  NOTEBOOK SET  ,Office Supplies,6,5.14,0.0,30.84,Manchester,United Kingdom,  GEORGE OKAFOR  
101424,2023-10-22,kevin snyder,  BALLPOINT PENS (BOX)  ,Office Supplies,5,3.7,0.0,18.5,  HOUSTON  ,United States,david kim
108570,2024-12-16,Victor Taylor,Mechanical Keyboard,Electronics,9,54.94,0.05,469.74,Rio de Janeiro,Brazil,George Okafor
109457,2024-02-11,Alexander Collins,Blender,Home & Kitchen,3,42.3,0.05,120.55,Madrid,spain,George Okafor
106848,2024-11-10,Jeffrey Mendez,Cotton T-Shirt,Apparel,3,33.17,0.0,99.51,Barcelona,Spain,David Kim
106736,2024-05-30,,Water Bottle,Sports & Outdoors,3,19.07,,54.35,,spain,  JULIA ROMANO  
104173,2024-09-14,  DERRICK BROWN  ,  WINTER JACKET  ,Apparel,3,185.86,0.0,557.58,London,United Kingdom,  GEORGE OKAFOR  
109958,2024-10-22,  LARRY HARRIS  ,  PRINTER PAPER (REAM)  ,Office Supplies,9,6.43,0.05,54.98,Houston,United States,Alice Carter
101959,2024-06-05,Timothy Hill,Office Chair,Furniture,3,240.32,0.0,720.96,Osaka,Japan,Alice Carter
108391,2023-01-29,Mary Kelly,air fryer,Home & Kitchen,2,144.09,0.0,288.18,Mumbai,India,Brian Nguyen
104770,2024-12-07,Ashley Parrish,Bluetooth Speaker,Electronics,3,61.19,0.0,183.57,Manchester,United Kingdom,Farah Haddad
100741,2024-08-25,Rebekah Greene,  COTTON T-SHIRT  ,Apparel,4,29.33,0.15,99.72,Osaka,Japan,Farah Haddad
108765,2023-09-17,Curtis Taylor,desk lamp,Furniture,1,51.82,0.0,51.82,Paris,France,Brian Nguyen
103096,2023-10-31,Mr. Michael Williams,  4K MONITOR  ,Electronics,3,337.17,0.05,960.93,Dubai,United Arab Emirates,David Kim
100089,2024-12-15,Joshua Arellano,4K Monitor,Electronics,1,218.58,0.1,196.72,Munich,germany,Brian Nguyen
100224,2023-03-16,Brandy Chavez,Standing Desk,Furniture,7,431.64,0.0,3021.48,Sydney,Australia,Hana Suzuki
108806,2023-12-20,Michelle Jackson,Office Chair,Furniture,10,235.42,0.0,2354.2,Mumbai,India,Hana Suzuki
101413,2023-03-25,Chelsea Lewis,Desk Lamp,Furniture,6,51.83,0.0,310.98,houston,United States,Carla Mendes
107702,2024-10-10,Matthew Sweeney,Standing Desk,Furniture,10,243.17,0.05,2310.11,houston,United States,Farah Haddad
100524,2024-11-26,  ANDREW HARPER  ,4K Monitor,Electronics,4,317.82,0.0,1271.28,Munich,  GERMANY  ,Hana Suzuki
108673,2024-09-14,Kathleen Moran,Yoga Mat,Sports & Outdoors,6,18.54,0.1,100.12,Tokyo,Japan,  HANA SUZUKI  
100050,2024-03-22,James Martin,Bluetooth Speaker,Electronics,6,63.78,0.15,325.28,Paris,France,Brian Nguyen
100154,2024-11-04,Julie Herrera,blender,Home & Kitchen,9,71.02,0.0,639.18,Rio de Janeiro,Brazil,  ALICE CARTER  
108781,2023-12-05,Melissa Gates,Mechanical Keyboard,Electronics,7,83.34,0.05,554.21,Barcelona,Spain,Farah Haddad
106661,2024-06-02,,Coffee Maker,Home & Kitchen,1,98.61,,93.68,,United States,Elena Petrova
108364,2024-08-11,Joseph Cooper,Mechanical Keyboard,Electronics,8,46.13,0.0,369.04,Delhi,India,Ivan Petrov
102081,2024-11-16,Daniel Fox,Bluetooth Speaker,Electronics,7,39.23,0.0,274.61,Mumbai,India,hana suzuki
106929,2023-01-16,anthony romero,Mechanical Keyboard,Electronics,5,52.3,0.2,209.2,Paris,  FRANCE  ,Carla Mendes
104643,2023-08-02,Shane Henderson,coffee maker,Home & Kitchen,8,65.86,0.15,447.85,  PARIS  ,France,Elena Petrova
105436,2024-11-02,Tyler Harris,Cookware Set,Home & Kitchen,1,233.44,0.15,198.42,Toronto,Canada,Elena Petrova
107302,2023-06-14,mr. michael scott phd,Cookware Set,Home & Kitchen,5,136.35,0.1,613.58,London,united kingdom,Farah Haddad
101127,2023-01-10,Jason Graves,  OFFICE CHAIR  ,Furniture,4,256.96,0.15,873.66,tokyo,  JAPAN  ,Brian Nguyen
101163,2023-01-03,Mitchell Griffith,Notebook Set,Office Supplies,5,7.99,0.0,39.95,London,United Kingdom,George Okafor
102160,2023-07-23,James Martin,Coffee Maker,Home & Kitchen,1,119.91,0.0,119.91,Munich,Germany,David Kim
100019,2023-03-29,David Douglas Jr.,Notebook Set,Office Supplies,4,7.39,0.1,26.6,Chicago,United States,Ivan Petrov
102230,2024-02-15,Anna Briggs,Camping Tent,Sports & Outdoors,9,222.4,0.1,1801.44,New York,  UNITED STATES  ,Carla Mendes
106852,2023-03-19,Patricia Hayes,Yoga Mat,Sports & Outdoors,1,34.82,0.1,31.34,Rio de Janeiro,Brazil,Julia Romano
107236,2024-12-23,Alyssa Day,Camping Tent,Sports & Outdoors,5,247.45,0.0,1237.25,Berlin,Germany,Alice Carter
100401,2024-07-09,,4K Monitor,Electronics,4,290.78,,930.5,,Australia,alice carter
102048,2024-06-21,Tanya Russell,  WINTER JACKET  ,Apparel,3,182.09,0.1,491.64,  LONDON  ,United Kingdom,Alice Carter
107759,2023-07-12,William David DDS,4K Monitor,Electronics,10,243.27,0.1,2189.43,Chicago,united states,Elena Petrova
108447,2024-05-21,Amy Garcia,Blender,Home & Kitchen,4,83.46,0.0,333.84,Delhi,India,Alice Carter
103771,2023-11-01,Christian Leblanc,Wireless Mouse,Electronics,4,14.33,0.0,57.32,Mumbai,  INDIA  ,Julia Romano
103456,2023-12-30,Robin Young,USB-C Charger,Electronics,4,30.16,0.0,120.64,Toronto,Canada,Elena Petrova
104877,2023-09-18,Dale Ryan,Standing Desk,Furniture,9,494.87,0.05,4231.14,Tokyo,japan,Ivan Petrov
104910,2023-10-12,Victor Edwards,Printer Paper (Ream),Office Supplies,4,5.55,0.0,22.2,Dubai,United Arab Emirates,David Kim
101461,2023-01-14,Jose Travis,Bluetooth Speaker,Electronics,2,52.67,0.05,100.07,  TORONTO  ,Canada,  CARLA MENDES  
104412,2024-08-18,Lisa Mills,Bluetooth Speaker,Electronics,3,29.59,0.05,84.33,Paris,France,David Kim
109732,2024-07-08,Jonathan Glass MD,Blender,Home & Kitchen,4,97.57,0.0,390.28,Houston,United States,Brian Nguyen
106503,2024-04-19,Cody Davidson,Winter Jacket,Apparel,6,91.5,0.05,521.55,Lyon,France,George Okafor
108158,2024-06-30,Charles Schultz,Water Bottle,Sports & Outdoors,10,18.15,0.05,172.42,osaka,japan,Alice Carter
107399,2024-12-27,Amber Cooper,Ballpoint Pens (Box),Office Supplies,2,8.96,0.2,14.34,Manchester,United Kingdom,Elena Petrova
100287,2023-12-28,Mrs. Virginia Daniels,Printer Paper (Ream),Office Supplies,1,6.5,0.1,5.85,Manchester,United Kingdom,Carla Mendes
101716,2024-07-08,Jackie Clements,Notebook Set,Office Supplies,8,6.44,0.05,48.94,Dubai,United Arab Emirates,Carla Mendes
107445,2024-07-17,Nicholas Lawrence,Cookware Set,Home & Kitchen,2,101.53,0.05,192.91,Chicago,United States,Ivan Petrov
104828,2023-03-18,Michael Miles,Standing Desk,Furniture,9,425.57,0.2,3064.1,lyon,France,Elena Petrova
107478,2023-06-05,  CHELSEA LEWIS  ,Laptop Stand,Office Supplies,6,36.12,0.0,216.72,Paris,France,Ivan Petrov
100705,2024-12-04,Nathan Freeman,  BALLPOINT PENS (BOX)  ,Office Supplies,9,8.72,0.0,78.48,  SYDNEY  ,Australia,Hana Suzuki
103420,2024-10-06,Rebecca Hicks,Laptop Stand,Office Supplies,5,33.89,0.1,152.5,Chicago,  UNITED STATES  ,Ivan Petrov
109784,2023-01-20,Eric Carney,USB-C Charger,Electronics,8,44.15,0.15,300.22,Chicago,United States,David Kim
107015,2024-09-14,  CASEY GILLESPIE  ,Winter Jacket,Apparel,2,117.81,0.0,235.62,Dubai,United Arab Emirates,Julia Romano
108581,2023-06-01,Mary Jackson,Wireless Mouse,Electronics,10,13.11,0.1,117.99,Vancouver,Canada,Julia Romano
102592,2023-12-20,,Bluetooth Speaker,Electronics,10,53.94,,539.4,,France,Julia Romano
105934,2024-10-22,,  USB-C CHARGER  ,Electronics,7,19.29,,128.28,,Spain,Elena Petrova
105142,2023-11-27,Ryan Vaughn,USB-C Charger,Electronics,5,16.81,0.0,84.05,Chicago,United States,Hana Suzuki
106305,2023-02-17,Erin Smith,Running Shoes,Apparel,8,126.17,0.1,908.42,Lyon,France,Alice Carter
109878,2023-06-17,yolanda green,  AIR FRYER  ,Home & Kitchen,5,119.45,0.0,597.25,Lyon,France,Carla Mendes
105650,2024-03-03,Denise Jones,  BALLPOINT PENS (BOX)  ,Office Supplies,4,7.86,0.1,28.3,Chicago,United States,Carla Mendes
109710,2024-11-28,bonnie valencia,4K Monitor,Electronics,5,375.7,0.1,1690.65,Tokyo,Japan,Julia Romano
108862,2024-04-11,Susan Turner,  MECHANICAL KEYBOARD  ,Electronics,6,89.63,0.0,537.78,Melbourne,Australia,Alice Carter
102588,2024-11-19,Tracy Montoya,winter jacket,Apparel,3,139.41,0.1,376.41,Madrid,  SPAIN  ,  ALICE CARTER  
100295,2024-04-15,riley bryant,Desk Lamp,Furniture,2,51.8,0.0,103.6,Madrid,Spain,Elena Petrova
109186,2023-12-11,Chelsea Gill,Cotton T-Shirt,Apparel,8,31.91,0.0,255.28,Vancouver,Canada,farah haddad
105546,2023-10-15,Joseph Shaw,Laptop Stand,Office Supplies,9,18.83,0.15,144.05,London,United Kingdom,Elena Petrova
105566,2023-04-05,  CURTIS WATSON  ,Yoga Mat,Sports & Outdoors,9,44.96,0.1,364.18,  DELHI  ,India,Farah Haddad
109416,2023-12-06,Mr. Jeffrey Horton,Winter Jacket,Apparel,10,179.46,0.05,1704.87,Melbourne,  AUSTRALIA  ,Ivan Petrov
100117,2024-12-10,Michael Powell,Yoga Mat,Sports & Outdoors,5,42.35,0.0,211.75,Rio de Janeiro,Brazil,Farah Haddad
102663,2024-01-14,Larry Harris,Ballpoint Pens (Box),Office Supplies,10,3.65,0.1,32.85,tokyo,Japan,Ivan Petrov
106128,2023-07-08,Cassie Brock,Coffee Maker,Home & Kitchen,9,118.32,0.05,1011.64,Dubai,United Arab Emirates,Elena Petrova
108648,2023-11-28,Carmen Preston,  BLUETOOTH SPEAKER  ,Electronics,8,85.76,0.2,548.86,Delhi,India,Julia Romano
109695,2023-09-07,Michael Stanley,Printer Paper (Ream),Office Supplies,4,6.79,0.2,21.73,New York,United States,Alice Carter
108635,2024-02-20,William Graham,  PRINTER PAPER (REAM)  ,Office Supplies,10,6.8,0.0,68.0,Osaka,Japan,julia romano
103744,2024-05-04,robert dennis,Wireless Mouse,Electronics,9,17.31,0.15,132.42,Houston,United States,Hana Suzuki
101239,2023-02-10,Katherine Taylor,4K Monitor,Electronics,6,234.76,0.1,1267.7,Barcelona,Spain,David Kim
102507,2023-04-17,Matthew Moore,Winter Jacket,Apparel,7,145.73,0.0,1020.11,New York,United States,Ivan Petrov
108217,2023-11-23,Krista Gibson,Ballpoint Pens (Box),Office Supplies,10,8.04,0.2,64.32,Vancouver,Canada,Ivan Petrov
101938,2023-01-04,Jose Schultz,Air Fryer,Home & Kitchen,3,58.92,0.2,141.41,Houston,United States,Elena Petrova
107095,2024-11-05,Virginia Casey,Winter Jacket,Apparel,1,177.59,0.2,142.07,Houston,United States,Brian Nguyen
103263,2023-12-31,  MELISSA MARTINEZ  ,Cookware Set,Home & Kitchen,4,140.22,0.05,532.84,Barcelona,Spain,George Okafor
101325,2023-09-17,  STEPHANIE ROSS  ,Printer Paper (Ream),Office Supplies,5,11.92,0.15,50.66,Melbourne,Australia,farah haddad
101251,2024-03-16,  CHRISTOPHER GUERRA  ,Mechanical Keyboard,Electronics,7,119.02,0.0,833.14,lyon,France,alice carter
103328,2023-11-14,Crystal Johnson,Camping Tent,Sports & Outdoors,10,193.82,0.0,1938.2,London,United Kingdom,Carla Mendes
100718,2023-11-28,Noah Rhodes,Blender,Home & Kitchen,7,98.98,0.2,554.29,Toronto,Canada,Ivan Petrov
107205,2023-12-16,Kimberly Myers,Cookware Set,Home & Kitchen,3,91.68,0.0,275.04,Osaka,Japan,George Okafor
108103,2023-12-27,Edwin Brown,Desk Lamp,Furniture,4,23.65,0.2,75.68,Madrid,Spain,george okafor
106119,2024-05-06,Kimberly Nguyen,4K Monitor,Electronics,3,287.92,0.0,863.76,Mumbai,India,Julia Romano
103607,2024-07-04,emma butler,Printer Paper (Ream),Office Supplies,4,9.23,0.0,36.92,Sydney,Australia,Carla Mendes
104330,2024-01-30,David Martinez,Desk Lamp,Furniture,8,46.84,0.0,374.72,dubai,United Arab Emirates,Brian Nguyen
106618,2024-12-22,  SUSAN SERRANO  ,4K Monitor,Electronics,8,279.72,0.0,2237.76,Los Angeles,United States,brian nguyen
103536,2024-10-05,Jennifer Collins,Running Shoes,Apparel,9,43.99,0.2,316.73,  BERLIN  ,Germany,George Okafor
105225,2024-08-21,Julie Alexander,Mechanical Keyboard,Electronics,10,115.29,0.0,1152.9,London,United Kingdom,David Kim
105871,2023-11-10,  DONALD MEDINA  ,Desk Lamp,Furniture,10,38.81,0.0,388.1,Tokyo,Japan,Ivan Petrov
102926,2023-10-18,David Grant,  BLENDER  ,Home & Kitchen,6,54.2,0.1,292.68,London,United Kingdom,Farah Haddad
108512,2023-08-31,,Running Shoes,Apparel,4,115.32,,461.28,,Canada,Julia Romano
109692,2023-04-23,,Running Shoes,Apparel,4,112.22,,359.1,,Spain,Farah Haddad
107458,2023-07-23,Derrick Clayton,camping tent,Sports & Outdoors,4,131.52,0.05,499.78,sydney,Australia,Brian Nguyen
102434,2024-12-13,Mark Smith,Cotton T-Shirt,Apparel,1,26.3,0.05,24.98,Paris,France,Ivan Petrov
109104,2023-06-22,  NICHOLAS CARLSON  ,Bluetooth Speaker,Electronics,8,74.16,0.0,593.28,Osaka,japan,  JULIA ROMANO  
102349,2024-12-11,Mary Miller,standing desk,Furniture,3,296.68,0.2,712.03,new york,  UNITED STATES  ,Ivan Petrov
102973,2024-02-01,lorraine turner,  WINTER JACKET  ,Apparel,10,169.87,0.0,1698.7,  SAO PAULO  ,Brazil,David Kim
103239,2024-12-16,Phillip Berry,Office Chair,Furniture,3,290.58,0.0,871.74,Chicago,united states,Julia Romano
101597,2023-03-16,Jason Graves,  COTTON T-SHIRT  ,Apparel,3,32.23,0.15,82.19,Paris,France,Farah Haddad
108462,2023-02-13,Jesse Perry,Desk Lamp,Furniture,8,39.02,0.15,265.34,  MADRID  ,Spain,Ivan Petrov
102004,2024-11-28,Pamela Gutierrez,USB-C Charger,Electronics,6,37.13,0.05,211.64,Vancouver,Canada,Alice Carter
101160,2023-02-13,  THERESA WILLIAMS  ,cookware set,Home & Kitchen,9,240.66,0.15,1841.05,Rio de Janeiro,Brazil,Ivan Petrov
108020,2023-10-07,Victor Baker,Running Shoes,Apparel,8,106.04,0.0,848.32,Sydney,Australia,Alice Carter
109841,2024-07-19,jason herrera,Water Bottle,Sports & Outdoors,4,23.49,0.1,84.56,Melbourne,Australia,julia romano
100247,2023-10-22,Jennifer Adkins,Printer Paper (Ream),Office Supplies,3,11.64,0.0,34.92,  LOS ANGELES  ,United States,Farah Haddad
107338,2024-02-09,Vanessa Howard,Notebook Set,Office Supplies,4,7.16,0.0,28.64,Dubai,United Arab Emirates,Carla Mendes
102097,2023-01-17,Mrs. Kristen Reyes,Winter Jacket,Apparel,9,159.75,0.0,1437.75,Delhi,India,alice carter
107697,2024-12-26,Darlene Miller,Coffee Maker,Home & Kitchen,8,142.72,0.15,970.5,toronto,Canada,David Kim
108575,2023-07-13,Cody Reid,Laptop Stand,Office Supplies,5,28.35,0.15,120.49,Manchester,United Kingdom,Elena Petrova
104276,2024-10-27,Nathan Malone,Coffee Maker,Home & Kitchen,3,123.78,0.0,371.34,Osaka,Japan,Elena Petrova
108205,2024-06-01,Kathleen Webster,Blender,Home & Kitchen,7,72.76,0.1,458.39,Sydney,Australia,David Kim
100686,2023-11-06,thomas peterson,Mechanical Keyboard,Electronics,9,66.7,0.2,480.24,Tokyo,Japan,Elena Petrova
103651,2023-03-26,  REBECCA HICKS  ,Winter Jacket,Apparel,8,169.5,0.2,1084.8,Melbourne,  AUSTRALIA  ,julia romano
102796,2024-08-10,  TOMMY WALTER  ,Standing Desk,Furniture,2,472.72,0.0,945.44,Sao Paulo,Brazil,Alice Carter
106794,2023-04-19,Theodore Jones Jr.,Winter Jacket,Apparel,5,191.6,0.2,766.4,  MELBOURNE  ,  AUSTRALIA  ,Julia Romano
104880,2023-08-05,James Parks,Wireless Mouse,Electronics,2,26.73,0.1,48.11,  TORONTO  ,  CANADA  ,Brian Nguyen
103766,2023-08-16,  MICHAEL BLAIR  ,Water Bottle,Sports & Outdoors,2,9.92,0.0,19.84,  MUNICH  ,Germany,Elena Petrova
104440,2024-04-11,Lisa Jackson,  BLUETOOTH SPEAKER  ,Electronics,1,74.55,0.15,63.37,Los Angeles,  UNITED STATES  ,Elena Petrova
101361,2023-11-28,Lisa Cervantes,Cookware Set,Home & Kitchen,8,80.18,0.0,641.44,Manchester,United Kingdom,George Okafor
100990,2024-09-07,  BRYAN GOMEZ  ,Cookware Set,Home & Kitchen,2,144.58,0.0,289.16,Madrid,Spain,  ALICE CARTER  
104736,2023-12-02,  THERESA WILLIAMS  ,Laptop Stand,Office Supplies,1,29.58,0.05,28.1,Sao Paulo,  BRAZIL  ,farah haddad
107919,2023-11-27,Maria Coleman,Coffee Maker,Home & Kitchen,6,52.13,0.2,250.22,Osaka,Japan,David Kim
107316,2023-04-08,Jake Campbell,ballpoint pens (box),Office Supplies,9,3.07,0.2,22.1,london,United Kingdom,David Kim
109401,2023-12-27,Tamara Riddle,4K Monitor,Electronics,8,250.7,0.15,1704.76,Osaka,Japan,Julia Romano
106806,2024-08-03,David Lopez,standing desk,Furniture,5,157.32,0.0,786.6,Madrid,Spain,  CARLA MENDES  
105743,2023-12-05,Jennifer Porter,  BLENDER  ,Home & Kitchen,7,36.93,0.0,258.51,New York,United States,Farah Haddad
103438,2023-09-27,Brandon Kelly,Printer Paper (Ream),Office Supplies,3,9.81,0.0,29.43,Munich,Germany,Farah Haddad
101012,2023-05-31,  KARL BRANCH  ,Notebook Set,Office Supplies,9,10.84,0.2,78.05,Toronto,Canada,Elena Petrova
109330,2024-01-25,Robert Dennis,Standing Desk,Furniture,2,219.3,0.1,394.74,delhi,India,Brian Nguyen
104046,2024-06-20,Amanda Terrell,Desk Lamp,Furniture,8,38.59,0.0,308.72,sao paulo,Brazil,Brian Nguyen
103070,2024-11-02,Jose Ramirez,Bluetooth Speaker,Electronics,5,45.48,0.0,227.4,Sao Paulo,Brazil,George Okafor
